object obsid mode pc1 pc1_err pc2 pc2_err hue hue_err hardness hardness_err
v4634_sgr 92031-01-02-04 event 15.1070005113 4.70012441179 0.257260115868 0.028417991466 160.181085719 16.4106844885 1.48707 0.00638
v4634_sgr 92031-01-02-05 event 26.2719858729 6.59540964806 0.239219373178 0.0248410918615 154.98445506 9.15299467891 1.49705 0.00604
v4634_sgr 92703-01-01-01 event 84.2185799775 25.6691375947 0.116564677369 0.0104104153547 159.920392261 6.21049618661 1.47718 0.00428
v4634_sgr 92703-01-02-01 event 43.870978757 9.46620797606 0.205792438658 0.0161812771395 154.179925843 5.62838533732 1.46282 0.00417
v4634_sgr 92703-01-02-02 event 31.1994817295 7.893831828 0.227162798761 0.0202701510404 154.701108947 7.69626572306 1.47669 0.00427
v4634_sgr 92703-01-02-03 event 46.1443971053 7.63571454624 0.274634444236 0.014464507637 147.192991918 3.45338538709 1.49116 0.003
v4634_sgr 92703-01-03-02 event 52.6200056467 17.3400603782 0.237223395055 0.026717512044 149.798055031 7.15128539428 1.48097 0.00544
v4634_sgr 92703-01-04-00 event 24.4238783709 4.49355128687 0.291213333756 0.0220635794327 149.725333494 6.57382110088 1.47647 0.00417
v4634_sgr 92703-01-04-01 event 30.6457259256 5.97371797445 0.293251098899 0.0206970583428 147.844786958 5.46452063159 1.49157 0.00376
v4634_sgr 94438-01-01-00 event 20.3099429979 3.1006946189 0.340809139506 0.0236355817604 145.78148339 6.370640608 1.47454 0.0026
v4634_sgr 96306-01-01-01 event 24.9910058866 3.57289862725 0.381124183674 0.0249711437838 140.821552521 5.1246836722 1.46474 0.00259
v4634_sgr 96306-01-01-02 event 23.2843690238 4.29181874633 0.342309397644 0.0301278353531 144.752224016 7.31140806416 1.46648 0.00315
XB_1254_m690 20066-01-01-01 gx1 0.693098960355 0.23787534605 0.480789583456 0.168490134664 316.770049972 24.6467604475 0.69269 0.00251
xte_J0929m314 70096-03-03-00 gx1 59.5075009431 17.1836958465 0.209210833718 0.0207718884774 151.715889533 6.18867179597 1.37324 0.00719
xte_J0929m314 70096-03-04-01 gx1 67.5680212033 22.0905616265 0.18640145343 0.022507866635 153.205609568 7.11656968522 1.36379 0.01004
xte_J0929m314 70096-03-05-01 gx1 64.9004414545 15.6446146195 0.221090957351 0.0192790374801 150.099446267 5.0207098411 1.39071 0.00592
xte_J0929m314 70096-03-06-00 gx1 51.7100590597 9.37754978553 0.146231638949 0.0113024707929 159.918024805 5.09007228645 1.36103 0.00452
xte_J0929m314 70096-03-07-00 gx1 83.5449876968 23.970343269 0.129228454558 0.0106959856072 158.293818902 5.67329539159 1.3889 0.00534
xte_J0929m314 70096-03-07-01 gx1 61.9319091319 12.456053895 0.190870864594 0.0131641293789 153.303359912 4.35321614731 1.38058 0.0054
J1701_462 91106-01-01-00 binned 0.882346813844 0.168450010809 0.498207985566 0.0639816149884 318.276969715 10.3754856173 0.61254 0.00055
J1701_462 91106-01-03-00 binned 0.110174760481 0.0222573567497 1.28893704745 0.11670096207 330.701707896 3.51842264898 0.47373 0.00033
J1701_462 91106-01-04-00 binned 0.0517193611109 0.0142362500111 0.730078532925 0.10199356701 321.073770099 4.165434651 0.42111 0.00048
J1701_462 91106-01-06-00 binned 0.0690221398053 0.0237298909297 0.684539704505 0.131261134122 320.616853964 6.08408657406 0.47016 0.00055
J1701_462 91106-01-07-00 binned 1.13141278048 0.271805075723 0.164951500547 0.0183204296762 278.846703231 12.9007565791 0.56313 0.00043
J1701_462 91106-01-09-00 binned 0.0463026338108 0.0159126224177 0.797516880009 0.130529795097 322.019112484 4.79592935432 0.45698 0.00027
J1701_462 91106-01-10-00 binned 0.680479193571 0.220564456645 0.235568699632 0.0290273540882 295.903377719 10.370428016 0.56797 0.00056
J1701_462 91106-01-11-00 binned 0.0621519615142 0.024342242871 1.44800889767 0.476007901895 330.14817028 9.90493035206 0.46886 0.00047
J1701_462 91106-01-12-00 binned 1.16315683148 0.216288636395 0.147697585871 0.011478167203 275.411255017 9.94630019111 0.59041 0.00035
J1701_462 91106-02-01-01 binned 0.0525368377075 0.0224980015703 0.969628610668 0.226673532706 324.674872408 7.0484332673 0.39397 0.00054
J1701_462 91106-02-01-03 binned 5.27357876757 1.19769631798 0.0795407005275 0.00521244942127 219.933480952 17.0792026527 0.6534 0.00056
J1701_462 91106-02-01-04 binned 6.66440816642 1.50774020086 0.0898716390766 0.00561907987755 211.508932267 17.4693128555 0.66252 0.00063
J1701_462 91106-02-02-00 binned 2.82658980865 0.610562184512 0.0951005089414 0.00951555746979 241.715981811 16.8900012591 0.62037 0.00064
J1701_462 91106-02-02-01 binned 4.55811619068 0.791417860799 0.0827887986652 0.00340785284297 224.711218055 13.4646051212 0.65545 0.00034
J1701_462 91106-02-02-02 binned 38.1440616468 8.31802768689 0.0648858319242 0.00495641763122 177.357948547 7.19363366215 0.79144 0.00105
J1701_462 91106-02-02-03 binned 39.9753644241 10.7282357184 0.0723524107266 0.00688688471684 175.104154352 8.68324355696 0.75136 0.00103
J1701_462 91106-02-02-04 binned 55.7708439083 12.2114994589 0.0640623361227 0.00446307372463 172.919594306 6.01992819748 0.79762 0.00091
J1701_462 91106-02-02-05 binned 37.6252886261 9.10632009433 0.0824790971335 0.00730733576153 173.815594781 8.08415764376 0.71664 0.00085
J1701_462 91106-02-02-06 binned 19.6533819526 4.0202770083 0.0838932258354 0.0056063459381 183.949635917 9.45353296535 0.69526 0.0007
J1701_462 91106-02-02-07 binned 24.0453095868 7.10833237796 0.0705760415529 0.00759461942986 183.065798069 12.2033779891 0.69118 0.00099
J1701_462 91106-02-02-08 binned 37.134973985 10.0622194315 0.0708566106271 0.00692066707292 176.399148553 9.09584661093 0.78448 0.0011
J1701_462 91106-02-02-09 binned 10.8458725498 2.38934249361 0.0799860413305 0.0053530634753 198.233771948 13.5048995942 0.66704 0.00066
J1701_462 91106-02-02-10 binned 4.07711996284 0.889238207692 0.0839193868304 0.0043580783647 228.490668523 16.9886129344 0.63874 0.00041
J1701_462 91106-02-02-11 binned 5.18349052741 1.41953323957 0.0893096261309 0.00570093978982 220.177012555 22.0754591019 0.6222 0.00058
J1701_462 91106-02-02-12 binned 39.3813391641 6.89647419333 0.0686933659564 0.00438249638804 176.088336038 5.72887801142 0.69979 0.00073
J1701_462 91106-02-02-14 binned 2.01722780126 0.500490364281 0.0864147844417 0.00706552081289 250.938258555 16.165645031 0.59272 0.00045
J1701_462 91106-02-02-15 binned 2.65979887859 0.610703286484 0.0801624296413 0.00741067958569 242.003641687 16.1010923974 0.59875 0.00059
J1701_462 91106-02-03-01 binned 42.2844896164 13.0037463631 0.0954337495669 0.00897755411222 169.88521014 9.29569261974 0.67945 0.00101
J1701_462 91106-02-03-02 binned 36.7395385604 7.92642810664 0.0816065989993 0.0051980825538 174.306825475 7.07744532969 0.71643 0.00076
J1701_462 91106-02-03-03 binned 41.5139940275 9.970746453 0.081104365291 0.00688974765424 172.824691715 7.60543820508 0.70052 0.00088
J1701_462 91106-02-03-04 binned 25.496489611 5.58043552336 0.0691895471347 0.00572394644137 182.385652789 8.80398139231 0.69304 0.00086
J1701_462 91106-02-03-05 binned 38.1366684211 7.84716016874 0.0798377047735 0.00617655357477 174.167563536 6.86418527274 0.68664 0.00089
J1701_462 91106-02-03-06 binned 2.07111785959 0.647906892911 0.089035124792 0.00770205263224 250.600574895 20.7919841584 0.60928 0.0006
J1701_462 91106-02-03-08 binned 5.00762398547 0.975243409151 0.0780120230403 0.00459922349307 221.66401475 14.54611414 0.61452 0.00051
J1701_462 91106-02-03-09 binned 3.37919158495 0.839151254209 0.0834011495118 0.0072239345769 234.738361085 18.8220275837 0.6085 0.00061
J1701_462 91106-02-03-14 binned 0.561211585552 0.151794756847 0.218862327132 0.0280992760689 295.735677649 8.985848703 0.5396 0.00044
J1701_462 91106-02-04-00 binned 0.0830363327392 0.0236835178935 0.544488803905 0.0726531819315 317.612361939 4.41613940701 0.4874 0.00048
J1701_462 91442-01-01-00 binned 16.291176978 3.44223557039 0.0850910605899 0.00755144402894 187.543935619 11.0247548702 0.66995 0.00087
J1701_462 91442-01-01-01 binned 15.2535974081 3.64984051499 0.0806029773838 0.00643110065512 189.854429589 12.546883993 0.67252 0.00081
J1701_462 91442-01-01-02 binned 4.61715049414 0.957436962311 0.0753195966875 0.00397002718036 224.315872673 15.2324230459 0.65557 0.00044
J1701_462 91442-01-02-00 binned 0.286413691801 0.0754221427993 0.295174736714 0.0429614414406 306.142008331 7.06043321072 0.54613 0.00061
J1701_462 91442-01-03-00 binned 24.4972392177 4.86563368813 0.0586336710612 0.00458956496107 185.441948767 8.00526011982 0.81503 0.00093
J1701_462 91442-01-03-01 binned 6.74267898214 1.96507993036 0.12115981512 0.0126183745413 208.141299193 26.8264902378 0.68447 0.00073
J1701_462 91442-01-03-02 binned 7.28372547725 1.95211345438 0.082895829173 0.00718653980596 209.316059492 19.3594132477 0.74559 0.00076
J1701_462 91442-01-03-03 binned 6.69029765274 1.78217133364 0.0779564422139 0.00773213875924 212.442839327 19.074730324 0.73553 0.00074
J1701_462 91442-01-03-07 binned 0.0538129100027 0.0179247140441 2.47035649801 0.860315290448 335.931096866 9.63284058732 0.60694 0.00063
J1701_462 91442-01-07-00 binned 0.287890810085 0.0884677394695 0.378898275385 0.0892468855553 311.255246083 11.2782919473 0.5367 0.00062
J1701_462 91442-01-07-04 binned 0.197082675937 0.0696085217796 0.335962822059 0.0783911392132 309.520546346 9.8396640475 0.53718 0.00072
J1701_462 91442-01-07-07 binned 7.49080988161 1.40281163081 0.0893341499073 0.00578393621367 207.726421522 13.9423696961 0.7232 0.0005
J1701_462 91442-01-07-09 binned 5.93956078357 1.58334064774 0.0794502442226 0.00796380963843 216.085422091 19.7341750016 0.69406 0.00067
J1701_462 91442-01-07-11 binned 24.3560920124 5.7159235472 0.0624629986588 0.00556224835422 184.652754349 9.52885955237 0.78454 0.00086
J1701_462 92405-01-01-02 binned 8.73884910782 2.20980975212 0.108833147357 0.0139795143187 200.207742074 19.7815241918 0.77088 0.00086
J1701_462 92405-01-01-04 binned 15.0627962114 3.3215932036 0.0671665891985 0.00548234548057 192.780578948 11.1926711967 0.82787 0.00093
J1701_462 92405-01-01-05 binned 1.71095797486 0.361067953056 0.263517885496 0.0332058788286 285.77587081 17.8635244591 0.62065 0.00049
J1701_462 92405-01-02-00 binned 0.933053987578 0.181615137586 0.332756732468 0.0462084798377 303.88044372 11.5972033576 0.62274 0.00047
J1701_462 92405-01-02-01 binned 0.580264575001 0.215172999443 0.366539908219 0.123116629366 309.065051491 21.4981664962 0.6122 0.00064
J1701_462 92405-01-02-02 binned 0.347083850772 0.0666144429394 0.338576680857 0.0548474693191 308.492947278 8.2948514454 0.54452 0.00036
J1701_462 92405-01-02-03 binned 4.77407021099 1.17270881879 0.0931795839358 0.00789553791333 223.014964909 20.4493400015 0.72942 0.00073
J1701_462 92405-01-02-04 binned 4.25560725917 0.603020469526 0.119625262405 0.00835955546117 227.581156582 13.9979217252 0.69023 0.0004
J1701_462 92405-01-02-05 binned 9.72890310882 1.75524000285 0.0847709020213 0.0056154442599 200.435873254 11.9006988947 0.75297 0.0006
J1701_462 92405-01-03-01 binned 2.84473096255 1.00528400957 0.18904694851 0.0597187114127 252.865048866 46.0323683002 0.68864 0.00107
J1701_462 92405-01-03-05 binned 10.2072508782 2.42692357191 0.106695350214 0.0128272600747 195.62606831 17.1099649497 0.79605 0.00088
J1701_462 92405-01-04-00 binned 0.0524561931678 0.0123678108612 1.91029094147 0.649464392198 332.879468861 9.34215605056 0.63216 0.00036
J1701_462 92405-01-04-03 binned 0.617007802991 0.166574399308 0.296179388738 0.066629273422 302.909748942 14.714431168 0.57232 0.0004
J1701_462 92405-01-05-03 binned 0.246264596964 0.0873278624048 0.374463742785 0.0992600932637 311.224837767 12.0131286812 0.5299 0.00049
J1701_462 92405-01-05-04 binned 0.71553855441 0.164920083129 0.579722134325 0.150556283782 322.573847392 18.3937795893 0.60181 0.0005
J1701_462 92405-01-05-05 binned 22.386953328 7.15813033062 0.0569103532447 0.00692216290011 187.375770095 13.2833344175 0.81688 0.00091
J1701_462 92405-01-05-09 binned 7.60248595904 1.24131854966 0.135486231847 0.0141527978453 201.714929335 15.5972649184 0.72183 0.00044
J1701_462 92405-01-07-02 event 0.613897612797 0.19198885016 0.354422463809 0.0954282279866 307.946585263 17.7058702165 0.53807 0.00055
J1701_462 92405-01-07-06 event 3.16296478157 0.543263536264 0.254713363907 0.0438393482966 256.717697693 33.405156697 0.67191 0.00044
J1701_462 92405-01-08-00 event 0.264081915466 0.0889839168211 0.324204456398 0.0852947499365 308.250028075 12.1910445941 0.48607 0.00042
J1701_462 92405-01-08-01 event 0.758851565719 0.140522252286 0.878346026752 0.234693427189 335.314822797 17.9379266458 0.59694 0.00037
J1701_462 92405-01-08-02 event 0.0794268954053 0.0202797691469 2.04229585448 0.688175658589 335.417586931 10.0384685974 0.58156 0.00041
J1701_462 92405-01-08-04 event 16.382030737 3.64838120693 0.0758237859884 0.00714814559376 189.252132907 11.3084114722 0.82765 0.00075
J1701_462 92405-01-10-01 event 0.378780097789 0.0974621053136 0.445805159437 0.113417333153 314.593085825 13.5382297608 0.59878 0.00045
J1701_462 92405-01-11-02 event 0.169711150525 0.0498685322264 0.614608844702 0.192386698768 320.283309292 12.5230226698 0.51947 0.00045
J1701_462 92405-01-11-11 event 6.6702732337 1.74910609928 0.184853745709 0.033021608554 201.559200658 33.8158436104 0.71562 0.00083
J1701_462 92405-01-12-00 event 10.6557087313 1.82805129117 0.0725906332277 0.00530309783387 199.918377361 10.3299102595 0.82209 0.00063
J1701_462 92405-01-12-13 event 6.5280895868 1.2840282762 0.128056869586 0.0149514849317 208.789198288 19.1939644877 0.72519 0.00054
J1701_462 92405-01-12-15 event 7.61599392161 2.36040145605 0.108924272706 0.0209008885972 204.90822995 25.9148265912 0.73154 0.0009
J1701_462 92405-01-14-01 event 4.74619471112 1.38033446392 0.190789935484 0.0442373903703 221.762182717 44.1930878725 0.72649 0.00085
J1701_462 92405-01-14-07 event 8.11310484316 2.01186523213 0.120953366108 0.0145054495131 201.126135318 21.1605897947 0.77045 0.0009
J1701_462 92405-01-15-02 event 3.58791015086 0.576660803587 0.279009551682 0.0535784965442 250.388450926 40.9150411118 0.70616 0.00042
J1701_462 92405-01-16-06 event 0.378019660818 0.112596906546 0.322287482539 0.0684033933198 307.150802794 11.280379383 0.58288 0.00049
J1701_462 92405-01-17-12 event 2.62222167621 0.88570199729 0.307568757172 0.0916584640481 279.462644395 61.5374959826 0.70238 0.00101
J1701_462 92405-01-24-05 event 0.711582892218 0.283681298095 0.30646255988 0.107219772588 303.015961528 24.5809879203 0.59373 0.00083
J1701_462 92405-01-26-03 event 0.226145106714 0.0943569774505 0.523672561906 0.187859216237 317.740867121 15.7908217074 0.60584 0.00083
J1701_462 92405-01-29-01 event 0.501100700781 0.158086857635 0.358644607703 0.10205331761 308.896868731 16.9946910132 0.63018 0.00055
J1701_462 92405-01-37-04 event 0.0851032205303 0.0243977990758 1.13714913652 0.324394807712 328.023689773 9.23321508805 0.69163 0.00055
J1701_462 92405-01-37-10 event 0.271065295879 0.0961141807262 0.251914407573 0.0700790907084 303.188668789 12.9332308695 0.57785 0.00059
J1701_462 92405-01-38-04 event 2.59757567069 0.587218031854 0.375761326401 0.108711317813 296.198066531 63.9145403361 0.70685 0.00063
J1701_462 92405-01-40-04 event 7.20539720684 1.06306945088 0.138245606059 0.0136666522365 203.568910373 14.6740237279 0.81131 0.00049
J1701_462 92405-01-40-05 event 6.40794005035 1.12760821595 0.103260696954 0.0123079411371 211.726001577 15.0453289338 0.81341 0.00054
J1701_462 92405-01-42-06 event 0.608341985405 0.173479187045 0.484544440881 0.14778828298 316.877043711 20.0535583166 0.59645 0.0005
J1701_462 92405-01-43-08 event 0.199931568519 0.0584768817689 0.490574416955 0.120830148269 316.434575688 10.4192452018 0.58108 0.00043
J1701_462 92405-01-44-01 event 2.34078993764 0.754299766619 0.178467942233 0.0585295245761 260.184864858 37.4580539433 0.72671 0.00084
xte_J1751m305 70131-01-01-00 event 81.4802574373 17.1932040032 0.0765901574751 0.00454834952415 166.597619725 4.7240189057 1.3301 0.00194
xte_J1751m305 70131-01-02-00 event 52.2962983413 8.14797562077 0.116675859736 0.00613710859229 164.014559114 4.16838809613 1.33119 0.00201
xte_J1751m305 70131-01-03-00 event 36.1153447464 5.63797688053 0.189293108144 0.0107192591302 157.81219844 4.67653865652 1.33164 0.00254
xte_J1751m305 70131-01-04-00 event 33.4189245986 4.08251772136 0.197959991503 0.00914902832574 157.51639624 3.85781288696 1.32609 0.00238
xte_J1751m305 70131-01-05-00 event 25.9050764892 3.96609683941 0.185936419192 0.0112448874982 162.062483385 5.92408890465 1.28964 0.00292
xte_J1751m305 70131-01-05-04 event 36.3388289055 7.25579439178 0.199986943131 0.0143334635331 156.455020218 5.82620223417 1.29815 0.00335
xte_J1751m305 70131-01-06-00 event 26.8065123937 4.44335213942 0.204261340369 0.0125003883004 159.146048102 5.9398420974 1.28249 0.00322
xte_J1751m305 70131-01-06-01 event 28.7438551452 3.99776811814 0.21934314773 0.0125927395506 156.448568217 4.89609043624 1.29266 0.00321
xte_J1751m305 70131-01-07-00 event 29.8876407203 6.40927311914 0.217880106262 0.0172285953994 156.221262683 6.96873293588 1.27708 0.00412
xte_J1751m305 70131-01-07-01 event 31.1784777424 4.22601049967 0.202595781318 0.010922151651 157.658508094 4.54623100997 1.27392 0.003
xte_J1751m305 70131-01-08-00 event 37.2062526408 8.07173889267 0.222000840102 0.0191493070932 153.730262506 6.36285587791 1.26836 0.00418
xte_J1751m305 91050-01-02-00 binned 8.12198994857 2.45001201395 0.628405986902 0.183769025195 105.944772498 57.9609814906 1.11511 0.01448
xte_J1807m294 80145-01-04-07 gx1 17.8778347954 5.25950682051 0.144253245907 0.0247375317797 174.803024779 16.9387202092 1.30269 0.01143
xte_J1807m294 80145-01-05-01 gx1 31.4232249024 9.49725708144 0.141893526516 0.0201238744198 165.939521726 11.5151522647 1.27816 0.00896
xte_J1814m338 80138-04-04-00 event 32.1507670709 6.95754544012 0.3440986868 0.0354773616596 143.023056951 7.08861038459 1.52983 0.0068
xte_J1814m338 80418-01-01-00 event 48.6612572073 15.8498680053 0.305930606123 0.0377341376306 144.416326291 7.27480964101 1.50988 0.00771
xte_J1814m338 80418-01-01-02 event 38.2656418502 11.5237976788 0.332073530126 0.0507906310877 143.312926974 9.62355498357 1.49855 0.00766
gx_339_d4 10420-01-01-00 gx1 10.6964830402 1.44045283196 1.06764956705 0.050179178369 90.1953190852 10.9280649293 1.45574 0.00273
gx_339_d4 20056-01-01-00 event 8.31936025768 1.9390938861 0.975487772003 0.075819172893 83.5634449386 25.4146049501 1.46876 0.00458
gx_339_d4 20056-01-02-00 event 12.9480381301 2.59290156735 0.919724816627 0.0668204382849 101.127708392 13.2023504679 1.45471 0.00414
gx_339_d4 20056-01-03-00 event 10.7836260766 2.09791952951 0.958734049042 0.0787166208376 94.2973543658 16.2515359894 1.46082 0.00413
gx_339_d4 20056-01-05-00 event 15.5191185371 4.31766433003 0.837445421212 0.0802287491513 108.583821201 14.4231518878 1.42717 0.0042
gx_339_d4 20056-01-06-00 event 15.8564555817 3.73734449242 0.795119344702 0.0616935448601 110.918777341 11.4613024645 1.43862 0.00401
gx_339_d4 20056-01-07-00 event 12.2367687226 2.52940927214 0.791252693557 0.0586609398918 105.825379794 13.8497108126 1.42166 0.00402
gx_339_d4 20056-01-08-00 event 19.2212432253 3.93719404882 0.787883825838 0.062563003038 114.132962331 8.86124131531 1.41305 0.00416
gx_339_d4 20183-01-01-00 gx1 9.12909588449 0.769559840128 1.06010568238 0.0322682130984 84.6432593397 8.11081077874 1.46606 0.00174
gx_339_d4 20183-01-02-00 gx1 8.80681973953 1.22906919796 1.01163860447 0.0502924312727 84.7630965115 14.1515351297 1.47161 0.00245
gx_339_d4 20183-01-02-01 gx1 7.80885071906 0.595763783024 1.09118436646 0.0303692671315 76.9333328241 8.47187292089 1.4753 0.00164
gx_339_d4 20183-01-03-00 gx1 12.8336323579 1.54173898661 0.897866494008 0.0377425912327 101.818001855 7.88864018797 1.44328 0.00261
gx_339_d4 20183-01-04-00 gx1 9.85404542909 1.26320179015 1.03008607978 0.0483224521912 88.5544758657 11.4705650045 1.4725 0.00326
gx_339_d4 20183-01-05-00 gx1 6.5803541381 0.816630470078 1.16617081838 0.053181197218 66.7049055886 15.1310486446 1.48468 0.00338
gx_339_d4 20183-01-06-00 gx1 5.51256525735 0.761643896304 1.34913116102 0.076854029548 55.3334935386 16.2344986498 1.50225 0.00437
gx_339_d4 20183-01-07-00 gx1 5.99687787245 0.698339219536 1.33689952978 0.0598421433685 59.6706690842 13.3722559624 1.51423 0.0036
gx_339_d4 40031-03-01-00 binned 4.00981663997 0.926334393189 1.62408319166 0.137864528143 39.6424572422 23.7058154547 1.39509 0.0019
gx_339_d4 40031-03-02-00 binned 5.03821967356 1.23582744684 1.48109932411 0.121027169763 50.2505137009 27.1373169645 1.39451 0.00179
gx_339_d4 40031-03-02-01 binned 4.29735445606 0.745176350669 1.50193625414 0.105193430692 42.5920999223 19.0804975822 1.38984 0.00148
gx_339_d4 40031-03-02-02 binned 4.44006117073 0.668773950662 1.53279083017 0.0776701356021 44.1685557398 16.3201712741 1.38464 0.00109
gx_339_d4 40031-03-02-03 binned 5.6506081714 0.638396819928 1.55231589815 0.0603348709041 55.2953437001 11.7536194354 1.37992 0.00079
gx_339_d4 40031-03-02-04 binned 4.8808654149 0.920560872802 1.41666708077 0.0827177652235 48.8683132892 21.7594069587 1.38001 0.00134
gx_339_d4 40031-03-02-05 binned 6.7675464547 1.78158722587 1.41167862016 0.144027572693 64.5835135859 27.4178736243 1.37933 0.00215
gx_339_d4 40104-01-01-00 gx1 2.80961536898 0.292262105216 1.57902773348 0.0977364852094 24.137076256 9.85279712296 1.50766 0.00572
gx_339_d4 40104-01-02-00 gx1 2.38260714798 0.239959088105 2.23291779935 0.146435983484 23.1146582495 7.42084762295 1.52977 0.0074
gx_339_d4 60705-01-55-00 gx1 0.59612495024 0.194210485284 1.5376017281 0.312584204995 346.069834974 13.5031088877 1.54862 0.00706
gx_339_d4 60705-01-57-00 gx1 4.22265162644 1.61779553778 0.135186934106 0.0475243105022 228.208291366 41.6681852518 0.82784 0.0123
gx_339_d4 60705-01-59-00 gx1 45.4930514099 9.64979969228 0.166424722588 0.0134533621594 158.476344607 5.89097808259 1.15825 0.00495
gx_339_d4 60705-01-61-00 gx1 8.35789864061 1.68659752165 1.12143644089 0.136690351221 79.1964719431 21.7571314129 1.48464 0.00995
gx_339_d4 60705-01-62-00 gx1 3.86768037557 0.844425833373 1.32916960381 0.178179653947 36.758433199 26.3515986409 1.46777 0.01268
gx_339_d4 60705-01-63-00 gx1 2.56337194651 0.44063564226 2.16136302953 0.517577955407 25.0372169852 14.3841180177 1.45836 0.01554
gx_339_d4 60705-01-65-00 gx1 6.44824143893 2.17001412799 1.11073559153 0.130160694999 66.6554466694 43.2446122393 1.48682 0.00692
gx_339_d4 60705-01-65-01 gx1 8.44589657688 2.74947158893 1.00584849496 0.148793155434 83.1501248964 35.4240057267 1.48085 0.00741
gx_339_d4 60705-01-66-00 gx1 11.2350405088 3.61879405726 1.01424903517 0.119902162546 93.5461528196 25.0709271527 1.46003 0.00638
gx_339_d4 60705-01-67-01 gx1 21.50225316 5.86940614167 0.93179678741 0.0899225146981 110.233718067 11.0641988622 1.44268 0.00515
gx_339_d4 60705-01-68-01 gx1 37.3268720035 10.2781406362 0.588084797896 0.0571666222035 127.996327235 6.33564323877 1.35386 0.00383
gx_339_d4 60705-01-69-00 gx1 39.9226629713 12.1451381608 0.474476195579 0.0485656708748 133.824000649 6.20722947453 1.34176 0.0037
gx_339_d4 60705-01-69-01 gx1 45.263027581 14.9226870359 0.292080244929 0.0387611865718 145.822056037 8.11515529053 1.2003 0.00419
gx_339_d4 60705-01-84-02 gx1 0.891017024986 0.260411948928 0.0566300311347 0.00802708180393 262.964260994 12.3140824715 0.729 0.00211
gx_339_d4 60705-01-91-00 gx1 1.54509927123 0.519191966257 2.02332021136 0.45648887341 9.32588898986 21.7226786579 1.57762 0.01818
gx_339_d4 70109-01-01-00 binned 2.14739713678 0.585922788712 1.73387543732 0.213665317463 15.9686958894 21.1625058241 1.47434 0.00307
gx_339_d4 70109-01-02-00 event 1.08632749179 0.132616998805 1.30960582581 0.0714506780905 351.633628028 6.31173174502 1.53905 0.00201
gx_339_d4 70109-01-03-00 binned 1.78478508235 0.450530919279 1.72699532028 0.162255269065 10.1987997316 17.3523130582 1.42833 0.00232
gx_339_d4 70109-01-04-00 binned 5.68112348477 0.524923479807 1.6205853686 0.0500818567814 55.1893416208 9.29241532372 1.37751 0.00069
gx_339_d4 70109-01-05-00 binned 8.22563385716 1.46407806084 1.30463643377 0.0797847135339 74.55571192 17.1394279837 1.37272 0.00139
gx_339_d4 70109-01-05-02 binned 6.14681246533 1.11260055169 1.40490637753 0.0911755839272 60.2245505831 19.764428254 1.36943 0.00136
gx_339_d4 70109-01-06-00 binned 77.2695275992 16.7050223497 0.367889701027 0.0280727536982 139.224597137 3.60321784111 1.25372 0.00152
gx_339_d4 70109-01-07-00 binned 1.19291763442 0.227803061618 0.103648528876 0.00821720146521 267.053558505 10.0455973258 0.64752 0.00085
gx_339_d4 70109-01-09-00 binned 14.4093358926 4.40800768501 0.134104914521 0.0226545782489 181.428848737 19.6337334615 0.64785 0.00259
gx_339_d4 70109-01-10-00 binned 13.0078058448 2.9713549177 0.15423714926 0.021117434329 180.584228517 16.5253146017 0.61005 0.0018
gx_339_d4 70109-01-11-00 binned 25.645284011 6.40335770348 0.107784242942 0.0155313172461 174.623369261 11.3617105176 0.61072 0.00166
gx_339_d4 70109-01-13-00 binned 3.80032344253 0.736160772179 0.2315117428 0.0393089658317 239.438986633 36.5154557232 0.45055 0.00094
gx_339_d4 70109-01-19-00 binned 4.33682199497 0.930685326742 0.223234401056 0.0502411264264 228.323920427 39.8567283296 0.4176 0.00084
gx_339_d4 70109-01-20-00 binned 6.35412782454 1.8291613599 0.130478051662 0.0208834810503 209.707488453 28.6791342563 0.44157 0.00117
gx_339_d4 70109-01-20-01 binned 2.69896289564 0.741831189337 0.252652053599 0.0716123601793 266.361489319 47.1252998253 0.39767 0.00105
gx_339_d4 70109-01-22-00 binned 8.14143881134 2.63271560557 0.113529344023 0.037800710958 201.980633254 28.471475686 0.48255 0.00129
gx_339_d4 70109-01-25-00 binned 5.84429028131 1.83210746134 0.14081482199 0.0442652880222 212.605630794 34.5278073514 0.50108 0.00145
gx_339_d4 70109-02-01-00 binned 53.7216934056 15.4884564635 0.0509547995615 0.00694050255731 176.453601137 8.64580925447 0.89775 0.00471
gx_339_d4 70109-02-02-00 binned 35.0341520958 10.6080246119 0.0466012341667 0.00927597259258 183.016786333 11.2685883567 0.88351 0.00573
gx_339_d4 70109-04-01-00 binned 49.4701952829 6.55881309657 0.0935353263515 0.00421832128574 168.420583846 3.78026192109 0.83811 0.00076
gx_339_d4 70109-04-01-01 binned 64.8940798633 5.56737520697 0.0854455022027 0.00235469750412 167.072552952 2.14786978707 0.83936 0.00045
gx_339_d4 70110-01-03-00 event 4.55563090062 1.05237510094 1.7729731279 0.168582014515 45.3375278738 22.3601596524 1.4144 0.00218
gx_339_d4 70110-01-04-00 event 3.76291443746 1.08558795702 1.74572790626 0.155516455946 37.2598956601 27.7589217973 1.39255 0.00198
gx_339_d4 70110-01-05-00 event 4.7413237888 1.59432082617 1.77895769605 0.20107955619 47.0112817552 32.4313708608 1.38997 0.00251
